city,district,item_category,target_age_ratio,consumer_fit_score
경상북도,울진군,방역/소독,0.57,0.76
경상북도,울진군,시설유지보수,0.4,0.1667
경상북도,울진군,차량/운송,0.4,0.1667
경상북도,울진군,전문용역/컨설팅,0.4,0.1667
경상북도,울진군,경비/보안,0.4,0.1667
경상북도,울진군,건설/공사,0.4,0.1667
경상북도,울진군,급수/전기/설비,0.4,0.1667
경상북도,울진군,보험/금융,0.4,0.1667
경상북도,울진군,청소/환경미화,0.4,0.1667
경상북도,울진군,IT장비/전산,0.345,0.1057
경상북도,울진군,인쇄/홍보물,0.345,0.1057
경상북도,울진군,행사/운영용역,0.345,0.1057
경상북도,울진군,사무용품/소모품,0.345,0.1057
경상북도,울진군,기타/미분류,0.345,0.1057
경상북도,울진군,교육물품/교구,0.238,0.0776
경상북도,울진군,급식/식자재,0.35,0.0751
경상북도,의성군,폐기물/환경,0.458,0.9985
경상북도,의성군,조경/녹지관리,0.458,0.9985
경상북도,의성군,의료/복지용품,0.362,0.8883
경상북도,의성군,방역/소독,0.57,0.76
경상북도,의성군,시설유지보수,0.4,0.1667
경상북도,의성군,차량/운송,0.4,0.1667
경상북도,의성군,전문용역/컨설팅,0.4,0.1667
경상북도,의성군,경비/보안,0.4,0.1667
경상북도,의성군,건설/공사,0.4,0.1667
경상북도,의성군,급수/전기/설비,0.4,0.1667
경상북도,의성군,보험/금융,0.4,0.1667
경상북도,의성군,청소/환경미화,0.4,0.1667
경상북도,의성군,IT장비/전산,0.345,0.1057
경상북도,의성군,인쇄/홍보물,0.345,0.1057
경상북도,의성군,행사/운영용역,0.345,0.1057
경상북도,의성군,사무용품/소모품,0.345,0.1057
경상북도,의성군,기타/미분류,0.345,0.1057
경상북도,의성군,교육물품/교구,0.238,0.0776
경상북도,의성군,급식/식자재,0.35,0.0751
경상북도,청도군,폐기물/환경,0.458,0.9985
경상북도,청도군,조경/녹지관리,0.458,0.9985
경상북도,청도군,의료/복지용품,0.362,0.8883
경상북도,청도군,방역/소독,0.57,0.76
경상북도,청도군,시설유지보수,0.4,0.1667
경상북도,청도군,차량/운송,0.4,0.1667
경상북도,청도군,전문용역/컨설팅,0.4,0.1667
경상북도,청도군,경비/보안,0.4,0.1667
경상북도,청도군,건설/공사,0.4,0.1667
경상북도,청도군,급수/전기/설비,0.4,0.1667
경상북도,청도군,보험/금융,0.4,0.1667
경상북도,청도군,청소/환경미화,0.4,0.1667
경상북도,청도군,IT장비/전산,0.345,0.1057
경상북도,청도군,인쇄/홍보물,0.345,0.1057
경상북도,청도군,행사/운영용역,0.345,0.1057
경상북도,청도군,사무용품/소모품,0.345,0.1057
경상북도,청도군,기타/미분류,0.345,0.1057
경상북도,청도군,교육물품/교구,0.238,0.0776
경상북도,청도군,급식/식자재,0.35,0.0751
경상북도,청송군,폐기물/환경,0.458,0.9985
경상북도,청송군,조경/녹지관리,0.458,0.9985
경상북도,청송군,의료/복지용품,0.362,0.8883
경상북도,청송군,방역/소독,0.57,0.76
경상북도,청송군,시설유지보수,0.4,0.1667
경상북도,청송군,차량/운송,0.4,0.1667
경상북도,청송군,전문용역/컨설팅,0.4,0.1667
경상북도,청송군,경비/보안,0.4,0.1667
경상북도,청송군,건설/공사,0.4,0.1667
경상북도,청송군,급수/전기/설비,0.4,0.1667
경상북도,청송군,보험/금융,0.4,0.1667
경상북도,청송군,청소/환경미화,0.4,0.1667
경상북도,청송군,IT장비/전산,0.345,0.1057
경상북도,청송군,인쇄/홍보물,0.345,0.1057
경상북도,청송군,행사/운영용역,0.345,0.1057
경상북도,청송군,사무용품/소모품,0.345,0.1057
경상북도,청송군,기타/미분류,0.345,0.1057
경상북도,청송군,교육물품/교구,0.238,0.0776
경상북도,청송군,급식/식자재,0.35,0.0751
경상북도,칠곡군,폐기물/환경,0.458,0.9985
경상북도,칠곡군,조경/녹지관리,0.458,0.9985
경상북도,칠곡군,의료/복지용품,0.362,0.8883
경상북도,칠곡군,방역/소독,0.57,0.76
경상북도,칠곡군,시설유지보수,0.4,0.1667
경상북도,칠곡군,차량/운송,0.4,0.1667
경상북도,칠곡군,전문용역/컨설팅,0.4,0.1667
경상북도,칠곡군,경비/보안,0.4,0.1667
경상북도,칠곡군,건설/공사,0.4,0.1667
경상북도,칠곡군,급수/전기/설비,0.4,0.1667
경상북도,칠곡군,보험/금융,0.4,0.1667
경상북도,칠곡군,청소/환경미화,0.4,0.1667
경상북도,칠곡군,IT장비/전산,0.345,0.1057
경상북도,칠곡군,인쇄/홍보물,0.345,0.1057
경상북도,칠곡군,행사/운영용역,0.345,0.1057
경상북도,칠곡군,사무용품/소모품,0.345,0.1057
경상북도,칠곡군,기타/미분류,0.345,0.1057
경상북도,칠곡군,교육물품/교구,0.238,0.0776
경상북도,칠곡군,급식/식자재,0.35,0.0751
경상북도,포항시,폐기물/환경,0.458,0.9985
경상북도,포항시,조경/녹지관리,0.458,0.9985
경상북도,포항시,의료/복지용품,0.362,0.8883
경상북도,포항시,방역/소독,0.57,0.76
경상북도,포항시,시설유지보수,0.4,0.1667
경상북도,포항시,차량/운송,0.4,0.1667
경상북도,포항시,전문용역/컨설팅,0.4,0.1667
경상북도,포항시,경비/보안,0.4,0.1667
경상북도,포항시,건설/공사,0.4,0.1667
경상북도,포항시,급수/전기/설비,0.4,0.1667
경상북도,포항시,보험/금융,0.4,0.1667
경상북도,포항시,청소/환경미화,0.4,0.1667
경상북도,포항시,IT장비/전산,0.345,0.1057
경상북도,포항시,인쇄/홍보물,0.345,0.1057
경상북도,포항시,행사/운영용역,0.345,0.1057
경상북도,포항시,사무용품/소모품,0.345,0.1057
경상북도,포항시,기타/미분류,0.345,0.1057
경상북도,포항시,교육물품/교구,0.238,0.0776
경상북도,포항시,급식/식자재,0.35,0.0751
광주광역시,광산구,IT장비/전산,0.41,0.6341
광주광역시,광산구,인쇄/홍보물,0.41,0.6341
광주광역시,광산구,행사/운영용역,0.41,0.6341
광주광역시,광산구,사무용품/소모품,0.41,0.6341
광주광역시,광산구,기타/미분류,0.41,0.6341
광주광역시,광산구,급식/식자재,0.427,0.5202
광주광역시,광산구,의료/복지용품,0.29,0.5053
광주광역시,광산구,교육물품/교구,0.287,0.5
광주광역시,광산구,시설유지보수,0.423,0.4861
광주광역시,광산구,차량/운송,0.423,0.4861
광주광역시,광산구,전문용역/컨설팅,0.423,0.4861
광주광역시,광산구,경비/보안,0.423,0.4861
광주광역시,광산구,건설/공사,0.423,0.4861
광주광역시,광산구,급수/전기/설비,0.423,0.4861
광주광역시,광산구,보험/금융,0.423,0.4861
광주광역시,광산구,청소/환경미화,0.423,0.4861
광주광역시,광산구,폐기물/환경,0.413,0.3377
광주광역시,광산구,조경/녹지관리,0.413,0.3377
광주광역시,광산구,방역/소독,0.553,0.08
광주광역시,남구,IT장비/전산,0.41,0.6341
광주광역시,남구,인쇄/홍보물,0.41,0.6341
광주광역시,남구,행사/운영용역,0.41,0.6341
광주광역시,남구,사무용품/소모품,0.41,0.6341
광주광역시,남구,기타/미분류,0.41,0.6341
광주광역시,남구,급식/식자재,0.427,0.5202
광주광역시,남구,의료/복지용품,0.29,0.5053
광주광역시,남구,교육물품/교구,0.287,0.5
광주광역시,남구,시설유지보수,0.423,0.4861
광주광역시,남구,차량/운송,0.423,0.4861
광주광역시,남구,전문용역/컨설팅,0.423,0.4861
광주광역시,남구,경비/보안,0.423,0.4861
광주광역시,남구,건설/공사,0.423,0.4861
광주광역시,남구,급수/전기/설비,0.423,0.4861
광주광역시,남구,보험/금융,0.423,0.4861
광주광역시,남구,청소/환경미화,0.423,0.4861
광주광역시,남구,폐기물/환경,0.413,0.3377
광주광역시,남구,조경/녹지관리,0.413,0.3377
광주광역시,남구,방역/소독,0.553,0.08
광주광역시,동구,IT장비/전산,0.41,0.6341
광주광역시,동구,인쇄/홍보물,0.41,0.6341
광주광역시,동구,행사/운영용역,0.41,0.6341
광주광역시,동구,사무용품/소모품,0.41,0.6341
광주광역시,동구,기타/미분류,0.41,0.6341
광주광역시,동구,급식/식자재,0.427,0.5202
광주광역시,동구,의료/복지용품,0.29,0.5053
광주광역시,동구,교육물품/교구,0.287,0.5
광주광역시,동구,시설유지보수,0.423,0.4861
광주광역시,동구,차량/운송,0.423,0.4861
광주광역시,동구,전문용역/컨설팅,0.423,0.4861
광주광역시,동구,경비/보안,0.423,0.4861
광주광역시,동구,건설/공사,0.423,0.4861
광주광역시,동구,급수/전기/설비,0.423,0.4861
광주광역시,동구,보험/금융,0.423,0.4861
광주광역시,동구,청소/환경미화,0.423,0.4861
광주광역시,동구,폐기물/환경,0.413,0.3377
광주광역시,동구,조경/녹지관리,0.413,0.3377
광주광역시,동구,방역/소독,0.553,0.08
광주광역시,북구,IT장비/전산,0.41,0.6341
광주광역시,북구,인쇄/홍보물,0.41,0.6341
광주광역시,북구,행사/운영용역,0.41,0.6341
광주광역시,북구,사무용품/소모품,0.41,0.6341
광주광역시,북구,기타/미분류,0.41,0.6341
광주광역시,북구,급식/식자재,0.427,0.5202
광주광역시,북구,의료/복지용품,0.29,0.5053
광주광역시,북구,교육물품/교구,0.287,0.5
광주광역시,북구,시설유지보수,0.423,0.4861
광주광역시,북구,차량/운송,0.423,0.4861
광주광역시,북구,전문용역/컨설팅,0.423,0.4861
광주광역시,북구,경비/보안,0.423,0.4861
광주광역시,북구,건설/공사,0.423,0.4861
광주광역시,북구,급수/전기/설비,0.423,0.4861
광주광역시,북구,보험/금융,0.423,0.4861
광주광역시,북구,청소/환경미화,0.423,0.4861
광주광역시,북구,폐기물/환경,0.413,0.3377
광주광역시,북구,조경/녹지관리,0.413,0.3377
광주광역시,북구,방역/소독,0.553,0.08
광주광역시,서구,IT장비/전산,0.41,0.6341
광주광역시,서구,인쇄/홍보물,0.41,0.6341
광주광역시,서구,행사/운영용역,0.41,0.6341
광주광역시,서구,사무용품/소모품,0.41,0.6341
광주광역시,서구,기타/미분류,0.41,0.6341
광주광역시,서구,급식/식자재,0.427,0.5202
광주광역시,서구,의료/복지용품,0.29,0.5053
광주광역시,서구,교육물품/교구,0.287,0.5
광주광역시,서구,시설유지보수,0.423,0.4861
광주광역시,서구,차량/운송,0.423,0.4861
광주광역시,서구,전문용역/컨설팅,0.423,0.4861
광주광역시,서구,경비/보안,0.423,0.4861
광주광역시,서구,건설/공사,0.423,0.4861
광주광역시,서구,급수/전기/설비,0.423,0.4861
광주광역시,서구,보험/금융,0.423,0.4861
광주광역시,서구,청소/환경미화,0.423,0.4861
광주광역시,서구,폐기물/환경,0.413,0.3377
광주광역시,서구,조경/녹지관리,0.413,0.3377
광주광역시,서구,방역/소독,0.553,0.08
대구광역시,군위군,폐기물/환경,0.4323,0.6211
대구광역시,군위군,조경/녹지관리,0.4323,0.6211
대구광역시,군위군,의료/복지용품,0.3101,0.6122
대구광역시,군위군,방역/소독,0.5636,0.504
대구광역시,군위군,시설유지보수,0.4242,0.5028
대구광역시,군위군,차량/운송,0.4242,0.5028
대구광역시,군위군,전문용역/컨설팅,0.4242,0.5028
대구광역시,군위군,경비/보안,0.4242,0.5028
대구광역시,군위군,건설/공사,0.4242,0.5028
대구광역시,군위군,급수/전기/설비,0.4242,0.5028
대구광역시,군위군,보험/금융,0.4242,0.5028
대구광역시,군위군,청소/환경미화,0.4242,0.5028
대구광역시,군위군,IT장비/전산,0.3919,0.487
대구광역시,군위군,인쇄/홍보물,0.3919,0.487
대구광역시,군위군,행사/운영용역,0.3919,0.487
대구광역시,군위군,사무용품/소모품,0.3919,0.487
대구광역시,군위군,기타/미분류,0.3919,0.487
대구광역시,군위군,급식/식자재,0.397,0.3468
대구광역시,군위군,교육물품/교구,0.2656,0.3155
대구광역시,남구,폐기물/환경,0.4323,0.6211
대구광역시,남구,조경/녹지관리,0.4323,0.6211
대구광역시,남구,의료/복지용품,0.3101,0.6122
대구광역시,남구,방역/소독,0.5636,0.504
대구광역시,남구,시설유지보수,0.4242,0.5028
대구광역시,남구,차량/운송,0.4242,0.5028
대구광역시,남구,전문용역/컨설팅,0.4242,0.5028
대구광역시,남구,경비/보안,0.4242,0.5028
대구광역시,남구,건설/공사,0.4242,0.5028
대구광역시,남구,급수/전기/설비,0.4242,0.5028
대구광역시,남구,보험/금융,0.4242,0.5028
대구광역시,남구,청소/환경미화,0.4242,0.5028
대구광역시,남구,IT장비/전산,0.3919,0.487
대구광역시,남구,인쇄/홍보물,0.3919,0.487
대구광역시,남구,행사/운영용역,0.3919,0.487
대구광역시,남구,사무용품/소모품,0.3919,0.487
대구광역시,남구,기타/미분류,0.3919,0.487
대구광역시,남구,급식/식자재,0.397,0.3468
대구광역시,남구,교육물품/교구,0.2657,0.3164
대구광역시,달서구,폐기물/환경,0.4323,0.6211
대구광역시,달서구,조경/녹지관리,0.4323,0.6211
대구광역시,달서구,의료/복지용품,0.3101,0.6122
대구광역시,달서구,방역/소독,0.5636,0.504
대구광역시,달서구,시설유지보수,0.4242,0.5028
대구광역시,달서구,차량/운송,0.4242,0.5028
대구광역시,달서구,전문용역/컨설팅,0.4242,0.5028
대구광역시,달서구,경비/보안,0.4242,0.5028
대구광역시,달서구,건설/공사,0.4242,0.5028
대구광역시,달서구,급수/전기/설비,0.4242,0.5028
대구광역시,달서구,보험/금융,0.4242,0.5028
대구광역시,달서구,청소/환경미화,0.4242,0.5028
대구광역시,달서구,IT장비/전산,0.3919,0.487
대구광역시,달서구,인쇄/홍보물,0.3919,0.487
대구광역시,달서구,행사/운영용역,0.3919,0.487
대구광역시,달서구,사무용품/소모품,0.3919,0.487
대구광역시,달서구,기타/미분류,0.3919,0.487
대구광역시,달서구,급식/식자재,0.397,0.3468
대구광역시,달서구,교육물품/교구,0.2657,0.3164
대구광역시,달성군,폐기물/환경,0.4323,0.6211
대구광역시,달성군,조경/녹지관리,0.4323,0.6211
대구광역시,달성군,의료/복지용품,0.3101,0.6122
대구광역시,달성군,방역/소독,0.5636,0.504
대구광역시,달성군,시설유지보수,0.4242,0.5028
대구광역시,달성군,차량/운송,0.4242,0.5028
대구광역시,달성군,전문용역/컨설팅,0.4242,0.5028
대구광역시,달성군,경비/보안,0.4242,0.5028
대구광역시,달성군,건설/공사,0.4242,0.5028
대구광역시,달성군,급수/전기/설비,0.4242,0.5028
대구광역시,달성군,보험/금융,0.4242,0.5028
대구광역시,달성군,청소/환경미화,0.4242,0.5028
대구광역시,달성군,IT장비/전산,0.3919,0.487
대구광역시,달성군,인쇄/홍보물,0.3919,0.487
대구광역시,달성군,행사/운영용역,0.3919,0.487
대구광역시,달성군,사무용품/소모품,0.3919,0.487
대구광역시,달성군,기타/미분류,0.3919,0.487
대구광역시,달성군,급식/식자재,0.397,0.3468
대구광역시,달성군,교육물품/교구,0.2657,0.3164
대구광역시,동구,폐기물/환경,0.4323,0.6211
대구광역시,동구,조경/녹지관리,0.4323,0.6211
대구광역시,동구,의료/복지용품,0.3101,0.6122
대구광역시,동구,방역/소독,0.5636,0.504
대구광역시,동구,시설유지보수,0.4242,0.5028
대구광역시,동구,차량/운송,0.4242,0.5028
대구광역시,동구,전문용역/컨설팅,0.4242,0.5028
대구광역시,동구,경비/보안,0.4242,0.5028
대구광역시,동구,건설/공사,0.4242,0.5028
대구광역시,동구,급수/전기/설비,0.4242,0.5028
대구광역시,동구,보험/금융,0.4242,0.5028
대구광역시,동구,청소/환경미화,0.4242,0.5028
대구광역시,동구,IT장비/전산,0.3919,0.487
대구광역시,동구,인쇄/홍보물,0.3919,0.487
대구광역시,동구,행사/운영용역,0.3919,0.487
대구광역시,동구,사무용품/소모품,0.3919,0.487
대구광역시,동구,기타/미분류,0.3919,0.487
